teamid,season,leagueid,player,num,position,height,weight,birth_date,age,exp,school,player_id,first_name,last_name,team,gp,min,catch_shoot_pts,catch_shoot_fgm,catch_shoot_fga,catch_shoot_fg_pct,catch_shoot_fg3m,catch_shoot_fg3a,catch_shoot_fg3_pct,catch_shoot_efg_pct,catch_shoot_pts_tot,blk,stl,fgm_defend_rim,fga_defend_rim,fgp_defend_rim,blk_tot,dvs,dpp,dtp,drives_fg_pct,pts_48,dpp_tot,dvs_tot,pass,ast,ast_ft,ast_sec,ast_pot,pts_crt,pts_crt_48,ast_tot,pull_ups_pts,pull_ups_fgm,pull_ups_fga,pull_ups_fg_pct,pull_ups_fg3m,pull_ups_fg3a,pull_ups_fg3_pct,pull_ups_efg_pct,pull_ups_pts_tot,reb,reb_chance,reb_col_pct,reb_contested,reb_uncontested,reb_uncontested_pct,reb_tot,oreb,oreb_chance,oreb_col_pct,oreb_contested,oreb_uncontested,oreb_uncontested_pct,dreb,dreb_chance,dreb_col_pct,dreb_contested,dreb_uncontested,dreb_uncontested_pct,shooting_pts,pts_drive,fgp_drive,pts_close,fgp_close,pts_catch_shoot,fgp_catch_shoot,pts_pull_up,fgp_pull_up,fga_drive,fga_close,fga_catch_shoot,fga_pull_up,shooting_efg_pct,cfgm,cfga,cfgp,ufgm,ufga,ufgp,cfg3m,cfg3a,cfg3p,ufg3m,ufg3a,ufg3p,dist,av_spd,dist_pg,dist_48,dist_off,dist_def,av_spd_off,av_spd_def,tch,fc_tch,top,cl_tch,el_tch,pts,pts_tch,pts_hcct,tch_tot
1610612765,2014-15,00,Tayshaun Prince,22,F,81,215,1980-02-28T08:00:00.000Z,35,12,Kentucky,2419,Tayshaun,Prince,BOS,9,22.1,3.2,1.3,2.4,0.545,0.6,0.8,0.714,0.659,29,0.2,0.6,0.9,1.8,0.5,2,1.3,1.3,2,0.75,2.9,12,12,26.2,2,0.2,0.3,4.6,4.6,9.9,18,2.2,1.1,2.3,0.476,0,0.1,0,0.476,20,3.3,6.6,.508,1,2.3,.300,30,0.7,1.2,.545,0.1,0.6,.167,2.7,5.3,.500,0.9,1.8,.333,7.3,0.9,0.292,0.8,0.471,3,0.438,1.3,0.372,0.9,0.7,2.8,1.7,0.451,0,0,,0,0,,0,0,,0,0,,13.4,4,1.5,3.2,7.2,6.3,0,0,34.4,25.6,1,0.9,0.7,8.4,0.245,0.33,310
1610612747,2014-15,00,Carlos Boozer,5,F,81,258,1981-11-20T08:00:00.000Z,33,12,Duke,2430,Carlos,Boozer,LAL,71,23.9,2,1,2.5,0.411,0,0,,0.411,144,0.2,0.6,2,3.8,0.524,12,0.6,0.5,0.7,0.481,1,35,40,29.8,1.3,0.2,0.3,2.7,3.1,6.2,95,1.8,0.9,2,0.441,0,0,,0.441,126,6.8,10.2,.666,2.2,4.6,.325,482,1.6,2.9,.544,1,0.6,.625,5.2,7.3,.715,1.2,4,.235,11.8,0.5,0.481,3.2,0.575,2,0.411,1.8,0.441,0.4,2.6,2.5,2,0.499,0,0,,0,0,,0,0,,0,0,,107.3,3.8,1.5,3,57.2,50.1,0,0,43.6,22.7,1.1,3.6,6.5,11.8,0.27,0.518,3097
1610612746,2014-15,00,Matt Barnes,22,F,79,226,1980-03-09T08:00:00.000Z,35,11,California-Los Angeles,2440,Matt,Barnes,LAC,76,29.9,5.2,1.8,4.8,0.374,1.7,4.5,0.372,0.55,397,0.7,0.9,1.2,2.2,0.547,50,1.8,1.2,2.2,0.44,1.9,88,139,24.8,1.5,0.2,0.3,2.4,3.5,5.7,114,0.3,0.1,0.4,0.265,0.1,0.3,0.217,0.338,23,4,6.6,.605,0.9,3,.235,302,0.7,1.4,.486,0.4,0.3,.529,3.3,5.2,.637,0.6,2.7,.175,10.1,1.2,0.44,0.9,0.619,5.2,0.374,0.3,0.265,1,0.6,4.8,0.4,0.553,0,0,,0,0,,0,0,,0,0,,165,4.4,2.2,3.5,86.1,78.9,0,0,35.8,23.6,0.7,1,0.6,10.1,0.281,0.425,2723
1610612764,2014-15,00,Rasual Butler,8,F,79,215,1979-05-23T07:00:00.000Z,36,11,La Salle,2446,Rasual,Butler,WAS,75,20.1,3.9,1.4,3.6,0.403,1,2.6,0.406,0.549,294,0.3,0.4,0.9,1.5,0.591,22,0.7,0.6,0.8,0.5,1.5,47,53,15.9,0.8,0.1,0.2,1.6,1.8,4.4,63,1.4,0.6,1.8,0.338,0.2,0.5,0.324,0.383,102,2.6,3.8,.686,0.6,2,.223,197,0.4,0.7,.540,0.1,0.2,.370,2.3,3.2,.717,0.5,1.8,.200,7.7,0.6,0.5,0.3,0.45,3.9,0.403,1.4,0.338,0.4,0.3,3.6,1.8,0.51,0,0,,0,0,,0,0,,0,0,,106.1,4.2,1.4,3.4,58,48.2,0,0,24.6,18.9,0.7,0.3,1.2,7.7,0.315,0.408,1843
1610612754,2014-15,00,Luis Scola,4,F,81,240,1980-04-30T07:00:00.000Z,35,7,Buenos Aires Argentina,2449,Luis,Scola,IND,81,20.4,2.5,1.2,3.1,0.402,0,0.2,0.267,0.41,204,0.2,0.6,1.3,2.7,0.48,18,1.1,0.5,1.1,0.275,1.1,38,86,32.4,1.3,0.1,0.4,2.9,3.1,7.3,105,0.3,0.1,0.3,0.435,0,0.1,0.2,0.457,21,6.5,10.8,.600,2.6,3.9,.394,526,1.7,3.6,.474,1.2,0.5,.725,4.8,7.2,.662,1.3,3.5,.276,9.4,0.5,0.275,2.4,0.598,2.5,0.402,0.3,0.435,0.6,1.5,3.1,0.3,0.471,0,0,,0,0,,0,0,,0,0,,118.2,4.3,1.5,3.4,64.6,53.6,0,0,44.4,24.3,1,2.9,3.3,9.4,0.212,0.388,3593
1610612758,2014-15,00,Reggie Evans,30,C-F,80,245,1980-05-18T07:00:00.000Z,35,12,Iowa,2501,Reggie,Evans,SAC,47,16.3,0,0,0.1,0.333,0,0,0,0.333,2,0.1,0.5,1.9,3.1,0.601,5,0.1,0.1,0.1,1,0.2,3,6,18.6,0.7,0.1,0.1,1.5,1.5,4.5,32,0,0,0.1,0,0,0,,0,0,6.4,10.1,.627,2.3,4.1,.355,299,2.1,3.9,.524,1.4,0.7,.680,4.3,6.2,.692,0.9,3.4,.198,3.7,0.1,1,1.5,0.371,0,0.333,0,0,0,1.5,0.1,0.1,0.423,0,0,,0,0,,0,0,,0,0,,50.8,4,1.1,3.2,27.6,23.3,0,0,23.7,11,0.7,2.8,2.4,3.7,0.158,0.34,1114
1610612739,2014-15,00,LeBron James,23,F,80,250,1984-12-30T08:00:00.000Z,30,11,St. Vincent-St. Mary HS (OH),2544,LeBron,James,CLE,68,36.1,1.8,0.6,1.7,0.374,0.5,1.4,0.398,0.535,123,0.7,1.6,1.1,2.1,0.493,49,9.8,7.6,11.8,0.551,10.1,517,665,52.5,7.4,0.7,1.2,13.7,18.2,24.3,503,6.1,2.6,7.3,0.358,0.9,2.8,0.335,0.423,418,6.1,8.2,.745,1.4,4.8,.222,412,0.8,1.2,.651,0.5,0.3,.593,5.3,7,.762,0.9,4.4,.166,25.2,7.6,0.551,1.2,0.617,1.8,0.374,6.1,0.358,4.9,0.9,1.7,7.3,0.534,0,0,,0,0,,0,0,,0,0,,155.2,3.8,2.3,3,85.1,70.1,0,0,81.7,69,6.1,1.7,2.2,25.2,0.308,0.365,5556
1610612752,2014-15,00,Carmelo Anthony,7,F,80,240,1984-05-29T07:00:00.000Z,31,11,Syracuse,2546,Carmelo,Anthony,NYK,39,35.9,6.1,2.5,5.7,0.443,1.1,3.1,0.352,0.541,239,0.4,0.9,1.3,2.2,0.595,16,2.5,1.9,3,0.448,2.6,75,99,42.5,3.1,0.3,0.6,6.1,7.3,9.8,120,5.4,2.5,7,0.359,0.3,1.1,0.295,0.383,209,6.7,9.6,.696,2.4,4.3,.360,261,1.8,2.7,.673,1.4,0.5,.750,4.8,6.9,.705,1,3.8,.212,24.1,1.9,0.448,2.1,0.586,6.1,0.443,5.4,0.359,1.5,1.5,5.7,7,0.48,0,0,,0,0,,0,0,,0,0,,89,3.8,2.3,3.1,49.3,39.7,0,0,69.5,60.3,3.1,2.6,7.4,24.1,0.347,0.4,2709
1610612748,2014-15,00,Chris Bosh,1,C,83,235,1984-03-24T08:00:00.000Z,31,11,Georgia Tech,2547,Chris,Bosh,MIA,44,35.4,7.7,3.2,6.8,0.466,1.4,3.5,0.401,0.569,339,0.6,0.9,3.8,6.9,0.553,25,2,1.7,2.1,0.479,2.3,76,89,41.9,2.2,0.3,0.6,4.2,5,6.8,95,3.2,1.6,4,0.393,0,0.2,0.2,0.399,142,7,10.8,.653,2.2,4.8,.313,310,1,1.9,.561,0.7,0.3,.696,6,8.9,.672,1.5,4.5,.246,21.1,1.7,0.479,2.8,0.551,7.7,0.466,3.2,0.393,1.1,2,6.8,4,0.503,0,0,,0,0,,0,0,,0,0,,93.5,3.6,2.1,2.9,50.1,43.4,0,0,65.2,45.6,2.2,3.2,10,21.1,0.323,0.463,2869
1610612748,2014-15,00,Dwyane Wade,3,G,76,220,1982-01-17T08:00:00.000Z,33,11,Marquette,2548,Dwyane,Wade,MIA,61,31.8,1.2,0.6,1.3,0.415,0.1,0.5,0.219,0.457,75,0.3,1.2,1.2,2,0.612,20,7.5,5.3,9.3,0.554,8,325,460,38.9,4.8,0.8,0.8,9.4,11.5,17.3,294,6.6,3.2,8.5,0.373,0.3,1,0.302,0.392,405,3.5,5.8,.603,1.1,2.4,.304,214,0.9,1.6,.588,0.6,0.3,.667,2.6,4.2,.609,0.4,2.1,.172,21.3,5.3,0.554,1.8,0.529,1.2,0.415,6.6,0.373,3.6,1.4,1.3,8.5,0.483,0,0,,0,0,,0,0,,0,0,,127.4,3.9,2.1,3.2,70.5,56.9,0,0,64.5,56.9,4.3,2.6,3.4,21.3,0.33,0.375,3934
1610612757,2014-15,00,Chris Kaman,35,C,84,265,1982-04-28T07:00:00.000Z,33,11,Central Michigan,2549,Chris,Kaman,POR,74,18.9,1.9,1,2.1,0.453,0,0,,0.453,144,0.7,0.2,3.3,6.2,0.529,54,0.6,0.5,0.6,0.64,1.2,34,42,20.9,0.9,0,0.3,1.8,2.2,5.7,65,0.4,0.2,0.4,0.467,0,0,,0.467,28,6.5,10.5,.625,3.1,3.4,.481,484,2,3.5,.575,1.5,0.5,.758,4.5,7,.649,1.6,2.9,.358,8.6,0.5,0.64,2.5,0.549,1.9,0.453,0.4,0.467,0.3,2.1,2.1,0.4,0.515,0,0,,0,0,,0,0,,0,0,,92.1,4,1.2,3.2,49.9,42.2,0,0,31.5,16.1,0.8,3.1,3.6,8.6,0.274,0.535,2329
1610612741,2014-15,00,Kirk Hinrich,12,G,76,190,1981-01-02T08:00:00.000Z,34,11,Kansas,2550,Kirk,Hinrich,CHI,66,24.3,2.3,0.8,2.3,0.36,0.7,2,0.357,0.513,154,0.2,0.7,0.8,1.6,0.5,14,1.6,1,2,0.467,2,67,106,31.4,2.2,0.2,0.8,4.5,5.3,10.4,148,1.6,0.7,2.2,0.324,0.2,0.5,0.306,0.363,103,1.8,3,.605,0.5,1.4,.256,121,0.3,0.6,.541,0.1,0.2,.200,1.5,2.5,.620,0.4,1.1,.267,5.7,1,0.467,0,0.333,2.3,0.36,1.6,0.324,0.9,0,2.3,2.2,0.449,0,0,,0,0,,0,0,,0,0,,120.2,4.5,1.8,3.6,66,54.2,0,0,40.2,36.2,2.8,0.1,0.2,5.7,0.142,0.158,2651
1610612760,2014-15,00,Nick Collison,4,F,82,255,1980-10-26T07:00:00.000Z,34,10,Kansas,2555,Nick,Collison,OKC,66,16.7,1.1,0.4,1.6,0.279,0.2,0.8,0.283,0.351,73,0.4,0.5,1.7,3.2,0.517,25,0.6,0.3,0.6,0.5,1,22,41,26.4,1.4,0.2,0.2,2.6,3.3,9.4,90,0.1,0,0.2,0.143,0,0.1,0.25,0.179,5,3.8,6.5,.583,1.8,2,.472,250,1.4,2.3,.584,1,0.3,.756,2.4,4.2,.582,0.8,1.7,.313,4.1,0.3,0.5,1.3,0.679,1.1,0.279,0.1,0.143,0.3,0.8,1.6,0.2,0.451,0,0,,0,0,,0,0,,0,0,,79.2,4.3,1.2,3.5,43.6,35.6,0,0,32.2,16.9,0.7,1.4,2.6,4.1,0.128,0.245,2128
1610612753,2014-15,00,Luke Ridnour,13,G,74,175,1981-02-13T08:00:00.000Z,34,11,Oregon,2557,Luke,Ridnour,ORL,47,14.6,1,0.3,1,0.356,0.3,0.7,0.412,0.511,46,0.1,0.4,0.3,0.6,0.517,4,1,0.4,1.1,0.36,1.4,20,48,24.2,2,0.1,0.6,3.8,4.8,15.7,96,2.1,1,2.1,0.474,0.1,0.6,0.214,0.505,98,1.4,2.2,.660,0.2,1.2,.147,68,0.2,0.3,.533,0.1,0.1,.375,1.3,1.9,.682,0.1,1.1,.117,4,0.4,0.36,0,1,1,0.356,2.1,0.474,0.5,0,1,2.1,0.483,0,0,,0,0,,0,0,,0,0,,50.4,4.4,1.1,3.5,27.9,22.5,0,0,30.9,27.1,2.4,0.1,0.1,4,0.129,0.148,1454
1610612754,2014-15,00,David West,21,F,81,250,1980-08-29T07:00:00.000Z,34,11,Xavier,2561,David,West,IND,66,28.7,4.8,2.4,4.9,0.483,0,0.3,0.167,0.488,317,0.7,0.7,2,3.7,0.529,48,0.9,0.7,1,0.514,1.2,46,57,45.3,3.4,0.3,0.6,6.7,8,13.4,223,1,0.5,1.4,0.33,0,0,0.5,0.335,63,6.8,10.6,.644,2.1,4.7,.307,449,1.6,2.9,.571,1.1,0.6,.642,5.2,7.7,.671,1,4.1,.199,11.7,0.7,0.514,2,0.509,4.8,0.483,1,0.33,0.6,1.6,4.9,1.4,0.474,0,0,,0,0,,0,0,,0,0,,114.1,3.6,1.7,2.9,61.8,52.3,0,0,59.8,36.5,1.4,3.2,6.9,11.7,0.195,0.319,3950
1610612746,2014-15,00,Dahntay Jones,31,G-F,78,225,1980-12-27T08:00:00.000Z,34,10,Duke,2563,Dahntay,Jones,LAC,33,3.7,0,0,0.2,0,0,0.1,0,0,0,0,0.1,0.2,0.3,0.455,0,0.1,0.1,0.2,0,0.8,2,3,2.5,0.1,0,0,0.4,0.2,1.9,2,0.1,0,0.2,0.167,0,0,,0.167,2,0.3,0.5,.647,0.1,0.2,.364,11,0,0,1.000,0,0,1.000,0.3,0.5,.625,0.1,0.2,.300,0.6,0.1,0,0.1,1,0,0,0.1,0.167,0.1,0,0.2,0.2,0.286,0,0,,0,0,,0,0,,0,0,,8.5,4.1,0.3,3.3,4.4,4.1,0,0,3.5,2.5,0.1,0.1,0.1,0.6,0.183,0.25,115
1610612759,2014-15,00,Boris Diaw,33,C-F,80,250,1982-04-16T08:00:00.000Z,33,11,Cormeille-en-Parisis France,2564,Boris,Diaw,SAS,81,24.5,2.1,0.8,2.3,0.328,0.6,1.9,0.329,0.462,172,0.3,0.4,2.5,4.4,0.569,23,2.8,1.8,3.1,0.48,3.5,145,225,42.5,2.9,0.4,0.6,5.4,6.9,13.5,233,0.9,0.4,1.1,0.374,0,0.2,0.267,0.396,72,4.3,7.5,.576,1.5,2.8,.348,348,1,1.9,.503,0.7,0.3,.679,3.3,5.5,.601,0.8,2.5,.252,8.7,1.8,0.48,1.6,0.62,2.1,0.328,0.9,0.374,1.5,1.2,2.3,1.1,0.503,0,0,,0,0,,0,0,,0,0,,137.9,4.2,1.7,3.3,78,60,0,0,53.7,34.4,1.3,2.9,2.3,8.7,0.163,0.254,4352
1610612739,2014-15,00,Kendrick Perkins,3,C,82,270,1984-11-10T08:00:00.000Z,30,11,Clifton J. Ozen HS (TX),2570,Kendrick,Perkins,CLE,17,9.9,0.1,0.1,0.1,0.5,0,0,,0.5,2,0.2,0.1,1.1,2.1,0.543,4,0.1,0,0,0,0,0,2,11.6,0.5,0.1,0.2,1.1,1.2,6,8,0,0,0,,0,0,,,0,2.4,4.5,.539,1.2,1.2,.512,41,0.6,1.8,.355,0.6,0.1,.909,1.8,2.6,.667,0.6,1.1,.367,2.6,0,0,1.5,0.478,0.1,0.5,0,,0.1,1.4,0.1,0,0.488,0,0,,0,0,,0,0,,0,0,,10.4,3.7,0.6,3,5.8,4.7,0,0,15.6,7.8,0.5,2.5,1.1,2.6,0.166,0.333,265
1610612744,2014-15,00,Leandro Barbosa,19,G,75,194,1982-11-28T08:00:00.000Z,32,11,Sau Paulo Brazil,2571,Leandro,Barbosa,GSW,65,14.8,1.6,0.6,1.6,0.366,0.5,1.3,0.376,0.525,106,0.1,0.6,0.4,0.6,0.667,7,2.7,1.6,3.3,0.435,5.2,105,178,15.8,1.5,0.2,0.4,2.8,3.6,11.7,97,0.9,0.4,1.2,0.321,0.1,0.4,0.348,0.372,58,1.3,2.3,.578,0.2,1.1,.165,85,0.3,0.6,.500,0.2,0.2,.476,1,1.6,.610,0.1,0.9,.063,6.9,1.6,0.435,0.3,0.625,1.6,0.366,0.9,0.321,1.4,0.2,1.6,1.2,0.525,0,0,,0,0,,0,0,,0,0,,69.7,4.3,1.1,3.5,38.2,31.5,0,0,23.5,21.2,1,0.4,0.6,6.9,0.296,0.328,1525
1610612757,2014-15,00,Steve Blake,5,G,75,172,1980-02-26T08:00:00.000Z,35,11,Maryland,2581,Steve,Blake,POR,81,18.9,2.3,0.8,2,0.395,0.7,1.8,0.377,0.565,183,0.1,0.5,0.5,1,0.475,5,2.3,0.4,2.6,0.429,1.1,34,183,33.2,3.6,0.2,0.9,7.1,8.3,21.1,288,1.2,0.5,1.5,0.325,0.2,0.8,0.292,0.402,99,1.7,2.9,.576,0.2,1.5,.117,137,0.2,0.3,.640,0,0.2,.188,1.5,2.6,.568,0.2,1.3,.107,4.3,0.4,0.429,0,,2.3,0.395,1.2,0.325,0.4,0,2,1.5,0.491,0,0,,0,0,,0,0,,0,0,,111.7,4.4,1.4,3.5,63.8,47.9,0,0,40.4,34.8,3.3,0.1,0.2,4.3,0.107,0.124,3272
1610612753,2014-15,00,Willie Green,34,G,75,205,1981-07-28T07:00:00.000Z,33,11,Detroit Mercy,2584,Willie,Green,ORL,52,18.3,2.1,0.7,1.9,0.374,0.6,1.7,0.375,0.54,107,0.1,0.5,0.4,1,0.431,5,2,1.2,2.1,0.357,3,60,103,17.2,1.3,0.2,0.3,2.5,3.2,8.4,68,1.5,0.7,2,0.33,0.2,0.6,0.281,0.373,79,1.5,2.5,.617,0.3,1.2,.177,79,0.3,0.5,.583,0.1,0.2,.429,1.2,2,.625,0.2,1.1,.123,5.9,1.2,0.357,0.1,1,2.1,0.374,1.5,0.33,1.3,0.1,1.9,2,0.454,0,0,,0,0,,0,0,,0,0,,65.2,4.1,1.3,3.3,34.3,31,0,0,25.4,22.1,1.4,0.2,0.3,5.9,0.232,0.266,1321
1610612749,2014-15,00,Zaza Pachulia,27,C,83,270,1984-02-10T08:00:00.000Z,31,11,Tbilisi Georgia,2585,Zaza,Pachulia,MIL,72,23.4,2.3,1.2,2.7,0.428,0,0,0,0.428,166,0.3,1.1,3.1,5.9,0.523,21,0.4,0.2,0.5,0.429,0.5,18,27,26.2,2.4,0.3,0.7,4.5,5.3,10.9,173,0.1,0.1,0.3,0.182,0,0,,0.182,8,6.8,12.2,.555,3.2,3.6,.473,486,2.6,4.9,.535,1.9,0.7,.732,4.1,7.2,.569,1.3,2.8,.307,8.3,0.2,0.429,2.7,0.575,2.3,0.428,0.1,0.182,0.2,1.9,2.7,0.3,0.457,0,0,,0,0,,0,0,,0,0,,110.5,3.9,1.5,3.1,55,55.5,0,0,37.5,25,1,4.2,8.6,8.3,0.221,0.331,2698
1610612759,2014-15,00,Matt Bonner,15,C-F,82,235,1980-04-05T08:00:00.000Z,35,10,Florida,2588,Matt,Bonner,SAS,72,13,2.1,0.7,1.9,0.374,0.6,1.7,0.371,0.54,150,0.2,0.1,1.1,2.2,0.491,12,1.1,0.8,1.1,0.429,2.8,55,78,17.1,0.7,0,0.1,1.2,1.5,5.7,47,0.2,0.1,0.2,0.444,0,0,0,0.444,16,1.6,3.1,.518,0.4,1.2,.252,115,0.4,0.7,.558,0.2,0.2,.552,1.2,2.4,.506,0.2,1,.151,3.7,0.8,0.429,0.2,0.857,2.1,0.374,0.2,0.444,0.8,0.1,1.9,0.2,0.509,0,0,,0,0,,0,0,,0,0,,68.9,4.4,1,3.5,39.9,28.9,0,0,20.9,12.5,0.4,0.3,0.8,3.7,0.175,0.292,1505
1610612766,2014-15,00,Mo Williams,7,G,73,198,1982-12-19T08:00:00.000Z,32,11,Alabama,2590,Mo,Williams,CHA,27,30.8,2.6,0.9,2.2,0.411,0.7,1.6,0.438,0.567,102,0.2,0.6,0.5,1.1,0.452,6,5.4,1.7,5.8,0.424,2.7,47,145,55.9,6,0.6,1.4,11.3,13.5,21,163,8.4,3.7,9.7,0.378,1.1,3.6,0.296,0.433,227,2.8,4.4,.633,0.3,2.5,.118,76,0.3,0.5,.643,0.1,0.3,.222,2.5,3.9,.632,0.3,2.2,.104,12.4,1.2,0.413,0.2,1,2.6,0.411,6.5,0.39,1.2,0.1,2.2,7.3,0.474,0,0,,0,0,,0,0,,0,0,,55.8,4,2.1,3.2,31.3,24.5,0,0,78.3,70.1,6.5,0.2,0.5,17.2,0.22,0.246,2115
1610612739,2014-15,00,James Jones,1,F,80,215,1980-10-04T07:00:00.000Z,34,11,Miami (FL),2592,James,Jones,CLE,56,11.9,3.1,1.1,2.8,0.373,1,2.8,0.377,0.557,176,0.1,0.2,0.8,1.3,0.648,8,0.2,0,0.1,0,0.1,2,11,12.9,0.4,0.1,0.1,0.9,1.1,4.6,24,0.5,0.2,0.6,0.344,0.1,0.3,0.278,0.422,27,1.1,1.9,.565,0.2,0.9,.213,61,0.2,0.3,.600,0,0.1,.222,0.9,1.7,.559,0.2,0.7,.212,4.5,0,0,0.1,0.667,3.1,0.373,0.5,0.344,0.1,0.1,2.8,0.6,0.525,0,0,,0,0,,0,0,,0,0,,45.7,4.1,0.8,3.3,25.6,20.1,0,0,17.3,10.9,0.3,0.1,0.2,4.5,0.258,0.41,970
1610612737,2014-15,00,Kyle Korver,26,G,79,212,1981-03-17T08:00:00.000Z,34,11,Creighton,2594,Kyle,Korver,ATL,75,32.2,8.5,2.9,5.9,0.501,2.6,5.2,0.504,0.723,638,0.6,0.7,1.9,3.5,0.544,42,0.4,0.2,0.4,0.357,0.2,12,29,28.6,2.6,0.1,0.7,4.6,5.6,8.3,196,1.6,0.7,1.5,0.434,0.3,0.7,0.463,0.544,123,4.1,7.5,.538,1,3.1,.240,304,0.2,0.3,.652,0.1,0.1,.267,3.9,7.2,.533,0.9,2.9,.239,12.1,0.2,0.357,0.3,0.667,8.5,0.501,1.6,0.434,0.2,0.2,5.9,1.5,0.671,0,0,,0,0,,0,0,,0,0,,174.2,4.3,2.3,3.5,94.1,80.1,0,0,39.8,30.1,0.9,0.9,1.4,12.1,0.305,0.404,2984
1610612748,2014-15,00,Udonis Haslem,40,F,80,235,1980-06-09T07:00:00.000Z,35,11,Florida,2617,Udonis,Haslem,MIA,61,16.1,0.9,0.4,1.4,0.318,0,0.2,0.2,0.329,56,0.2,0.3,1.4,2.6,0.547,13,0.2,0.2,0.3,0.6,0.5,11,10,21.1,0.8,0.1,0.2,1.4,1.8,5.3,46,0.1,0.1,0.2,0.308,0,0,,0.308,8,4.2,7.7,.542,1.8,2.3,.437,254,1.1,2.4,.483,0.9,0.2,.814,3,5.3,.568,0.9,2.1,.293,4.2,0.2,0.6,1.3,0.534,0.9,0.318,0.1,0.308,0.1,1,1.4,0.2,0.447,0,0,,0,0,,0,0,,0,0,,63.1,3.8,1,3.1,34.2,28.9,0,0,26.7,14.4,0.6,1.9,3.1,4.2,0.156,0.29,1631
1610612745,2014-15,00,Dwight Howard,12,C,83,275,1985-12-08T08:00:00.000Z,29,10,SW Atlanta Christian Academy (GA),2730,Dwight,Howard,HOU,40,29.8,0.1,0,0.1,0.333,0,0,0.5,0.5,3,1.2,0.7,3.4,7.3,0.457,49,0.3,0.2,0.3,0.4,0.2,6,13,35.3,1.2,0.1,0.4,2.2,3.1,5,48,0,0,0,,0,0,,,0,10.5,15,.700,4.4,6.1,.423,421,2.7,4.3,.624,2.2,0.5,.815,7.8,10.7,.731,2.2,5.6,.288,15.6,0.2,0.4,8.4,0.691,0.1,0.333,0,,0.1,5.1,0.1,0,0.596,0,0,,0,0,,0,0,,0,0,,74.3,3.7,1.9,3,39.3,35.1,0,0,52.8,28.3,1.6,8.8,2.5,15.6,0.295,0.552,2112
1610612753,2014-15,00,Ben Gordon,7,G,75,205,1983-04-04T08:00:00.000Z,32,10,Connecticut,2732,Ben,Gordon,ORL,56,14.1,1.4,0.5,1.2,0.418,0.4,1,0.426,0.59,79,0,0.2,0.3,0.5,0.679,1,1.9,1.3,1.7,0.446,4.3,71,108,9.4,0.9,0.1,0.3,1.9,1.9,6.6,50,2.4,1.1,2.7,0.414,0.2,0.6,0.25,0.444,135,1.1,2.1,.525,0.1,1,.095,63,0.1,0.5,.222,0,0.1,.000,1,1.7,.613,0.1,0.9,.105,6.2,1.3,0.446,0,0,1.4,0.418,2.4,0.414,1,0,1.2,2.7,0.497,0,0,,0,0,,0,0,,0,0,,53.7,4.1,1,3.3,28.9,24.9,0,0,17.4,15.6,0.9,0.1,0.5,6.2,0.358,0.4,975
1610612744,2014-15,00,Shaun Livingston,34,G,79,192,1985-09-11T07:00:00.000Z,29,9,Peoria Central HS (IL),2733,Shaun,Livingston,GSW,77,18.9,0.2,0.1,0.1,0.636,0,0,,0.636,14,0.3,0.6,0.7,1.3,0.549,20,1.9,1,1.9,0.413,2.6,78,147,36.1,3.3,0.4,0.9,6.2,7.8,19.7,256,2.1,1.1,2.3,0.466,0,0,0,0.466,164,2.3,3.8,.611,0.7,1.6,.315,180,0.6,1.1,.543,0.4,0.2,.636,1.8,2.8,.637,0.4,1.4,.212,6,1,0.413,1.5,0.697,0.2,0.636,2.1,0.466,1,1,0.1,2.3,0.503,0,0,,0,0,,0,0,,0,0,,105.4,4.3,1.4,3.5,59,46.4,0,0,44.7,37.6,2.7,1.6,0.8,6,0.134,0.159,3442
1610612742,2014-15,00,Devin Harris,20,G,75,192,1983-02-27T08:00:00.000Z,32,10,Wisconsin,2734,Devin,Harris,DAL,76,22.1,2.9,1,2.6,0.376,0.9,2.5,0.374,0.559,217,0.2,1,0.7,1.2,0.537,14,3.9,2.4,5,0.478,5.3,185,298,34.9,3.1,0.3,0.5,6.1,7.4,16,237,1.5,0.6,1.9,0.317,0.3,0.9,0.306,0.394,112,1.8,3.1,.574,0.3,1.4,.185,135,0.2,0.4,.382,0.1,0.1,.308,1.6,2.6,.607,0.3,1.3,.172,8.8,2.4,0.478,0.1,0.667,2.9,0.376,1.5,0.317,1.8,0,2.6,1.9,0.509,0,0,,0,0,,0,0,,0,0,,115.8,4.1,1.5,3.3,62.3,53.5,0,0,45.8,35.5,2.5,0.1,0.8,8.8,0.191,0.247,3477
1610612748,2014-15,00,Luol Deng,9,F,81,220,1985-04-16T08:00:00.000Z,30,10,Duke,2736,Luol,Deng,MIA,71,33.6,3.6,1.3,3.5,0.375,1,2.7,0.376,0.518,257,0.3,0.9,2,3.4,0.586,22,2.8,2,3.1,0.489,2.8,140,197,29.7,1.8,0.2,0.4,3.6,4.4,6.3,131,2,1,2.4,0.4,0.1,0.3,0.286,0.418,142,5.2,8.9,.583,1.7,3.5,.325,368,1.4,2.5,.561,0.9,0.5,.644,3.8,6.4,.592,0.8,3,.205,13.8,2,0.489,2.3,0.604,3.6,0.375,2,0.4,1.3,1.5,3.5,2.4,0.514,0,0,,0,0,,0,0,,0,0,,166.6,4.2,2.3,3.4,90.1,76.5,0,0,44.7,32,1.3,2.7,1.7,13.8,0.309,0.432,3177
